step,policy,seed,failure_scenario,coverage,active_drones,mean_energy,hives,connected_hive_fraction,exploration_depth
69,carrier_only,21,0,0.21400462962962963,24,25.049291432561905,1,1.0,60.147411923464176
70,carrier_only,21,0,0.21655092592592592,24,24.703731611115888,1,1.0,61.141806436462325
71,carrier_only,21,0,0.21944444444444444,24,24.356649402946857,1,1.0,61.89605325829368
72,carrier_only,21,0,0.22291666666666668,24,23.97914388676882,1,1.0,62.73375947907835
73,carrier_only,21,0,0.22650462962962964,24,23.603025292510683,1,1.0,62.98509985491674
74,carrier_only,21,0,0.2292824074074074,24,23.246253742640647,1,1.0,63.231323024396
75,carrier_only,21,0,0.23217592592592592,24,22.871843354302943,1,1.0,64.42167360480005
76,carrier_only,21,0,0.23506944444444444,24,22.500892991478846,1,1.0,65.5022791941129
77,carrier_only,21,0,0.23796296296296296,24,22.14470729307675,1,1.0,66.3460879974727
78,carrier_only,21,0,0.24259259259259258,24,21.774707132254083,1,1.0,67.4270665100098
79,carrier_only,21,0,0.2465277777777778,24,21.37291440148343,1,1.0,68.49592082559346
80,carrier_only,21,0,0.25046296296296294,24,20.98282450206621,1,1.0,69.24656301698145
81,carrier_only,21,0,0.25405092592592593,24,20.587559686283146,1,1.0,70.27671469831014
82,carrier_only,21,0,0.2582175925925926,24,20.185340283951003,1,1.0,71.09682690324172
83,carrier_only,21,0,0.26273148148148145,24,19.76919177210319,1,1.0,72.35238099273427
84,carrier_only,21,0,0.26631944444444444,24,19.370296238534166,1,1.0,73.40788623640645
85,carrier_only,21,0,0.27037037037037037,24,18.985303942288066,1,1.0,74.13118337721573
86,carrier_only,21,0,0.2744212962962963,24,18.596328976138924,1,1.0,75.04102068219079
87,carrier_only,21,0,0.27905092592592595,24,18.1820475578045,1,1.0,75.91460474711174
88,carrier_only,21,0,0.2835648148148148,24,17.78978129157448,1,1.0,76.57196539973208
89,carrier_only,21,0,0.2878472222222222,24,17.400578115769438,1,1.0,77.49853454437242
90,carrier_only,21,0,0.29189814814814813,24,16.969484975942375,1,1.0,78.32939279266807
91,carrier_only,21,0,0.29606481481481484,24,16.554988688235213,1,1.0,79.36353433337501
92,carrier_only,21,0,0.3003472222222222,24,16.14553574500301,1,1.0,79.93566871664251
93,carrier_only,21,0,0.3042824074074074,24,15.75481783990332,1,1.0,81.04485737821281
94,carrier_only,21,0,0.30775462962962963,24,15.371064561623157,1,1.0,81.91996959480869
95,carrier_only,21,0,0.3125,24,14.965766251584162,1,1.0,82.59210210788609
96,carrier_only,21,0,0.31689814814814815,24,14.566812425932762,1,1.0,83.6280338365183
97,carrier_only,21,0,0.321412037037037,24,14.173780003738178,1,1.0,83.91302629360669
98,carrier_only,21,0,0.32569444444444445,24,13.763615191846199,1,1.0,84.62033270073348
99,carrier_only,21,0,0.33078703703703705,24,13.34843871785588,1,1.0,84.89878001634384
100,carrier_only,21,0,0.3349537037037037,24,12.945014550118529,1,1.0,85.6478163288723
101,carrier_only,21,0,0.3386574074074074,24,12.530962738278426,1,1.0,86.08479403300302
102,carrier_only,21,0,0.3420138888888889,24,12.139547221816875,1,1.0,86.76376706370633
103,carrier_only,21,0,0.3454861111111111,24,11.71941149926968,1,1.0,87.11018923859731
104,carrier_only,21,0,0.34803240740740743,24,11.319574015912146,1,1.0,88.05365321576937
105,carrier_only,21,0,0.3524305555555556,24,10.899351948310445,1,1.0,89.26538514003595
106,carrier_only,21,0,0.3560185185185185,24,10.522450751877647,1,1.0,89.92522788238594
107,carrier_only,21,0,0.3605324074074074,24,10.105285007562221,1,1.0,90.83661008906303
108,carrier_only,21,0,0.36354166666666665,24,9.69093150553306,1,1.0,91.38632073385247
109,carrier_only,21,0,0.3678240740740741,24,9.263875482273013,1,1.0,91.92623270942727
110,carrier_only,21,0,0.371875,24,8.853689313144084,1,1.0,92.38449966401112
111,carrier_only,21,0,0.37569444444444444,24,8.439596459811211,1,1.0,92.51912156649725
112,carrier_only,21,0,0.37939814814814815,24,8.021892477290097,1,1.0,92.92143729466252
113,carrier_only,21,0,0.38287037037037036,23,7.924906705313026,1,1.0,93.67461021895089
114,carrier_only,21,0,0.38634259259259257,23,7.513009743492594,1,1.0,93.67461021895089
115,carrier_only,21,0,0.3891203703703704,22,7.432606732717377,1,1.0,93.78039123253726
116,carrier_only,21,0,0.3924768518518518,21,7.349939592053038,1,1.0,94.80328165143956
117,carrier_only,21,0,0.3959490740740741,20,7.312608288744518,1,1.0,95.14576507671019
118,carrier_only,21,0,0.3996527777777778,20,6.94614427510772,1,1.0,95.79981881935689
119,carrier_only,21,0,0.403125,20,6.551404748280016,1,1.0,96.13409378093729
120,carrier_only,21,0,0.4068287037037037,20,6.153806772953877,1,1.0,97.35617300830565
121,carrier_only,21,0,0.41087962962962965,19,6.069437775087612,1,1.0,97.97714860439932
122,carrier_only,21,0,0.4148148148148148,19,5.652742083180657,1,1.0,98.131248338312
123,carrier_only,21,0,0.41875,19,5.256069182311657,1,1.0,98.95539659964781
124,carrier_only,21,0,0.4234953703703704,19,4.840187356685859,1,1.0,99.66820822247433
125,carrier_only,21,0,0.42766203703703703,19,4.415177174345172,1,1.0,100.90117379165252
126,carrier_only,21,0,0.430787037037037,18,4.235480426646216,1,1.0,101.43088076061767
127,carrier_only,21,0,0.43321759259259257,17,4.036484250193846,1,1.0,101.43088076061767
128,carrier_only,21,0,0.4361111111111111,17,3.6200100887085647,1,1.0,101.43088076061767
129,carrier_only,21,0,0.43854166666666666,17,3.218952494305069,1,1.0,101.43088076061767
130,carrier_only,21,0,0.4409722222222222,17,2.831122768847269,1,1.0,101.43088076061767
131,carrier_only,21,0,0.4440972222222222,16,2.5777724175007806,1,1.0,101.43088076061767
132,carrier_only,21,0,0.44560185185185186,16,2.1979255700352516,1,1.0,101.43088076061767
133,carrier_only,21,0,0.44733796296296297,14,2.0917206602538507,1,1.0,101.43088076061767
134,carrier_only,21,0,0.44907407407407407,14,1.67771866196604,1,1.0,101.43088076061767
135,carrier_only,21,0,0.4513888888888889,13,1.360355228861974,1,1.0,101.43088076061767
136,carrier_only,21,0,0.4530092592592593,12,1.0429893793509062,1,1.0,101.43088076061767
137,carrier_only,21,0,0.4548611111111111,10,0.7797333145099105,1,1.0,101.43088076061767
138,carrier_only,21,0,0.45532407407407405,8,0.5108320175302905,1,1.0,101.43088076061767
139,carrier_only,21,0,0.45613425925925927,4,0.40765489654833986,1,1.0,101.43088076061767
140,carrier_only,21,0,0.45613425925925927,2,0.24331233745609043,1,1.0,101.43088076061767
141,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
142,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
143,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
144,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
145,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
146,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
147,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
148,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
149,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
150,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
151,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
152,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
153,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
154,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
155,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
156,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
157,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
158,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
159,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
160,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
161,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
162,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
163,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
164,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
165,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
166,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
167,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
168,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
169,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
170,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
171,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
172,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
173,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
174,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
175,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
176,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
177,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
178,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
179,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
180,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
181,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
182,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
183,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
184,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
185,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
186,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
187,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
188,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
189,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
190,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
191,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
192,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
193,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
194,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
195,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
196,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
197,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
198,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
199,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
200,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
201,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
202,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
203,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
204,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
205,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
206,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
207,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
208,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
209,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
210,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
211,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
212,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
213,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
214,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
215,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
216,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
217,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
218,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
219,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
220,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
221,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
222,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
223,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
224,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
225,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
226,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
227,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
228,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
229,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
230,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
231,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
232,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
233,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
234,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
235,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
236,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
237,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
238,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
239,carrier_only,21,0,0.45613425925925927,0,0.0,1,1.0,101.43088076061767
0,carrier_only,42,0,0.009027777777777777,24,32.0,1,1.0,11.357305470253031
1,carrier_only,42,0,0.01087962962962963,24,32.0,1,1.0,12.165962375072668
2,carrier_only,42,0,0.012268518518518519,24,32.0,1,1.0,12.478388257181633
3,carrier_only,42,0,0.014004629629629629,24,32.0,1,1.0,13.576947761679378
4,carrier_only,42,0,0.01597222222222222,24,32.0,1,1.0,14.536723880387745
5,carrier_only,42,0,0.018055555555555554,24,32.0,1,1.0,15.190843508526086
6,carrier_only,42,0,0.020717592592592593,24,32.0,1,1.0,16.04161542633854
7,carrier_only,42,0,0.02337962962962963,24,32.0,1,1.0,17.053758802335512
8,carrier_only,42,0,0.025925925925925925,24,32.0,1,1.0,17.841877154184782
9,carrier_only,42,0,0.02847222222222222,24,32.0,1,1.0,18.816085215862646
10,carrier_only,42,0,0.030208333333333334,24,32.0,1,1.0,19.375883311952506
11,carrier_only,42,0,0.03287037037037037,24,32.0,1,1.0,19.805377762174395
12,carrier_only,42,0,0.0349537037037037,24,32.0,1,1.0,20.359055416009564
13,carrier_only,42,0,0.03715277777777778,24,32.0,1,1.0,21.590564428681304
14,carrier_only,42,0,0.039467592592592596,24,32.0,1,1.0,22.34060910613984
15,carrier_only,42,0,0.04224537037037037,24,32.0,1,1.0,23.081694655954916
16,carrier_only,42,0,0.04513888888888889,24,32.0,1,1.0,24.27033049107567
17,carrier_only,42,0,0.04791666666666667,24,32.0,1,1.0,25.316350637912905
18,carrier_only,42,0,0.050347222222222224,24,32.0,1,1.0,25.896477517329544
19,carrier_only,42,0,0.053009259259259256,24,32.0,1,1.0,26.800198312588755
20,carrier_only,42,0,0.055671296296296295,24,32.0,1,1.0,27.49684643986375
21,carrier_only,42,0,0.05856481481481481,24,32.0,1,1.0,28.138305204122766
22,carrier_only,42,0,0.06180555555555556,24,32.0,1,1.0,28.71041332816581
23,carrier_only,42,0,0.06435185185185185,24,32.0,1,1.0,29.094655816404256
24,carrier_only,42,0,0.06782407407407408,24,32.0,1,1.0,29.349450886795157
25,carrier_only,42,0,0.07002314814814815,24,31.99482184092355,1,1.0,30.047048806871288
26,carrier_only,42,0,0.07337962962962963,24,31.993286536854697,1,1.0,31.02533225162936
27,carrier_only,42,0,0.07685185185185185,24,31.9856547449846,1,1.0,31.353372967293904
28,carrier_only,42,0,0.07997685185185185,24,31.97491482214586,1,1.0,32.48401646690751
29,carrier_only,42,0,0.0824074074074074,24,31.960267568211805,1,1.0,33.48313713585107
30,carrier_only,42,0,0.0855324074074074,24,31.941332790149662,1,1.0,34.44484692597108
31,carrier_only,42,0,0.0880787037037037,24,31.912615709508685,1,1.0,34.65573673864364
32,carrier_only,42,0,0.09108796296296297,24,31.88356898296964,1,1.0,34.81592411766937
33,carrier_only,42,0,0.0943287037037037,24,31.834727659932906,1,1.0,35.31759859532216
34,carrier_only,42,0,0.09641203703703703,24,31.80205799886374,1,1.0,36.04029285711022
35,carrier_only,42,0,0.10023148148148148,24,31.757947819287647,1,1.0,36.73251014148896
36,carrier_only,42,0,0.10405092592592592,24,31.70088958316884,1,1.0,37.184430474631654
37,carrier_only,42,0,0.10810185185185185,24,31.643576882877785,1,1.0,38.33611570697053
38,carrier_only,42,0,0.11145833333333334,24,31.586281512954674,1,1.0,39.32812091367262
39,carrier_only,42,0,0.11446759259259259,24,31.520342806091367,1,1.0,40.21886921129134
40,carrier_only,42,0,0.11782407407407407,24,31.45454654246505,1,1.0,40.856040161395214
41,carrier_only,42,0,0.12048611111111111,24,31.380724078507626,1,1.0,41.18544873236649
42,carrier_only,42,0,0.12418981481481481,24,31.28080160276936,1,1.0,42.28267172191953
43,carrier_only,42,0,0.12650462962962963,24,31.17513737853638,1,1.0,43.078452677125675
44,carrier_only,42,0,0.12997685185185184,24,31.0604083742588,1,1.0,44.03362516679359
45,carrier_only,42,0,0.13368055555555555,24,30.905066053694608,1,1.0,44.43381812955815
46,carrier_only,42,0,0.1372685185185185,24,30.801363930474224,1,1.0,45.262898060679916
47,carrier_only,42,0,0.14027777777777778,24,30.65741649960385,1,1.0,45.95031268755967
48,carrier_only,42,0,0.14328703703703705,24,30.48848480730153,1,1.0,46.82768112792324
49,carrier_only,42,0,0.14641203703703703,24,30.3400304301513,1,1.0,47.519278444382785
50,carrier_only,42,0,0.14988425925925927,24,30.164775518366834,1,1.0,48.384613986700714
51,carrier_only,42,0,0.15381944444444445,24,29.963877672842482,1,1.0,49.49541818070078
52,carrier_only,42,0,0.1571759259259259,24,29.78133576968143,1,1.0,50.37707350811588
53,carrier_only,42,0,0.1605324074074074,24,29.563455167423133,1,1.0,51.457210216475744
54,carrier_only,42,0,0.16458333333333333,24,29.320756835888034,1,1.0,51.8243118409443
55,carrier_only,42,0,0.16793981481481482,24,29.088281485469484,1,1.0,52.88624029101571
56,carrier_only,42,0,0.1707175925925926,24,28.880560602473068,1,1.0,53.4659893395394
57,carrier_only,42,0,0.17453703703703705,24,28.641465009007323,1,1.0,54.51677991740933
58,carrier_only,42,0,0.17743055555555556,24,28.387017600438494,1,1.0,55.00841235825655
59,carrier_only,42,0,0.18101851851851852,24,28.14837450587972,1,1.0,55.88880101476658
60,carrier_only,42,0,0.18356481481481482,24,27.882367408872792,1,1.0,56.58616140795031
61,carrier_only,42,0,0.18645833333333334,24,27.59098107592622,1,1.0,57.23542883663785
62,carrier_only,42,0,0.19027777777777777,24,27.290461662894234,1,1.0,57.92178896962597
63,carrier_only,42,0,0.19444444444444445,24,26.984583523298245,1,1.0,58.58790633120836
64,carrier_only,42,0,0.1986111111111111,24,26.657034857978072,1,1.0,59.6313209065675
65,carrier_only,42,0,0.20208333333333334,24,26.340190349540688,1,1.0,59.98001566718368
66,carrier_only,42,0,0.20590277777777777,24,26.009649420227657,1,1.0,60.46170865241288
67,carrier_only,42,0,0.20844907407407406,24,25.673591162036345,1,1.0,60.74676355617108
68,carrier_only,42,0,0.21064814814814814,24,25.365639970936968,1,1.0,60.983323170822885
69,carrier_only,42,0,0.2142361111111111,24,25.03569661577858,1,1.0,61.53987207627973
70,carrier_only,42,0,0.2170138888888889,24,24.7015628578264,1,1.0,62.19368050029305
71,carrier_only,42,0,0.22141203703703705,24,24.315327143382376,1,1.0,63.10304179056789
72,carrier_only,42,0,0.22511574074074073,24,23.937554723547,1,1.0,64.18532525212325
73,carrier_only,42,0,0.22870370370370371,24,23.591706220005353,1,1.0,65.25629684876132
74,carrier_only,42,0,0.23159722222222223,24,23.234963135216343,1,1.0,65.98798504365018
75,carrier_only,42,0,0.23622685185185185,24,22.846377624559143,1,1.0,66.92429604291848
76,carrier_only,42,0,0.24016203703703703,24,22.453226870363192,1,1.0,67.11270353899594
77,carrier_only,42,0,0.24421296296296297,24,22.0566524799064,1,1.0,68.38187495455448
78,carrier_only,42,0,0.24872685185185187,24,21.659159213871447,1,1.0,69.27040024843242
79,carrier_only,42,0,0.25219907407407405,24,21.283440105296503,1,1.0,70.33773227589134
80,carrier_only,42,0,0.25636574074074076,24,20.881858496216054,1,1.0,71.00161597575892
81,carrier_only,42,0,0.26087962962962963,24,20.479641277836183,1,1.0,71.58456500277559
82,carrier_only,42,0,0.2637731481481482,24,20.107411949956823,1,1.0,72.4135237777278
83,carrier_only,42,0,0.2674768518518518,24,19.72814113617942,1,1.0,72.98744278367197
